user_id,vehicle_type,distance,electricity_usage,meals,waste,transport_emission,electricity_emission,food_emission,waste_emission,total_emission
57,train,8.090099456771458,23.22654209264835,vegetarian,3.094192921286641,0.40450497283857295,5.411784307587066,1.5,3.5583218594796366,10.874611139905275
84,bike,10.178321385836929,10.560881809690478,meat-based,3.870265955283416,0.0,2.4606854616578815,2.5,4.4508058485759285,9.41149131023381
73,bus,12.216958365966118,19.987298869238955,vegetarian,2.505769490669954,0.9773566692772895,4.657040636532677,1.5,2.881634914270447,10.016032220080412
40,bike,26.498045347407086,13.02191132228119,vegetarian,3.9995091335504744,0.0,3.0341053380915173,1.5,4.599435503583045,9.133540841674563
48,train,35.022721456497656,7.3320412251539855,vegetarian,1.6110560105869303,1.7511360728248828,1.7083656054608787,1.5,1.8527144121749697,6.812216090460731
6,car,44.158748564194376,21.40068132109694,vegetarian,4.284114661858401,9.273337198480819,4.986358747815587,1.5,4.926731861137161,20.686427807433567
89,train,22.053918425688494,6.486978348408158,vegan,4.102296029257737,1.1026959212844247,1.511465955179101,0.5,4.717640433646396,7.831802310109922
1,bike,15.820268789904933,14.21457674588136,vegan,2.4529190229114155,0.0,3.311996381790357,0.5,2.8208568763481274,6.632853258138484
16,bike,9.330035541559152,16.11333300334931,vegetarian,0.6048203704704371,0.0,3.7544065897803898,1.5,0.6955434260410026,5.949950015821392
17,car,35.216722977297785,10.632372836782498,vegetarian,3.0309861049483624,7.395511825232535,2.4773428709703222,1.5,3.4856340206906165,14.858488716893474
77,bus,10.015016171547844,16.70005587299714,vegetarian,2.246182104557593,0.8012012937238275,3.891113018408334,1.5,2.5831094202412315,8.775423732373394
22,bus,46.4608101714996,10.364153281194037,vegan,1.2931075352222017,3.7168648137199685,2.414847714518211,0.5,1.4870736655055319,8.118786193743711
36,bus,4.623093839643149,5.207472201409745,vegetarian,0.8194531588935432,0.36984750717145193,1.2133410229284707,1.5,0.9423711327275746,4.025559662827497
59,car,14.30874950439341,24.03663706381063,meat-based,4.905730451564162,3.004837395922616,5.600536435867877,2.5,5.6415900192987865,16.74696385108928
46,bus,33.995336682326844,22.46159703593643,meat-based,2.8406245576939853,2.7196269345861475,5.233552109373188,2.5,3.266718241348083,13.719897285307418
74,train,6.256934366591983,6.629988846598263,vegan,2.25392311870998,0.31284671832959915,1.5447874012573952,0.5,2.5920115865164766,4.949645706103471
2,bus,29.491824461302823,8.446791472291103,vegan,0.8056214403652093,2.359345956904226,1.9681024130438272,0.5,0.9264646564199907,5.753913026368044
50,train,23.82526952124512,9.225319702930882,vegetarian,1.2538809578171075,1.191263476062256,2.1494994907828957,1.5,1.4419631014896734,6.282726068334824
30,train,36.95569944516123,13.943422171233259,vegetarian,4.256469938869657,1.8477849722580615,3.2488173658973496,1.5,4.894940429700105,11.491542767855517
83,bike,1.2814936458617052,10.275125868519726,vegetarian,1.8733984191497879,0.0,2.3941043273650964,1.5,2.154408182022256,6.048512509387352
30,bus,41.235173158939745,24.728496679751,meat-based,3.924852211157515,3.29881385271518,5.761739726381983,2.5,4.513580042831142,16.074133621928304
26,bike,4.208221174511672,20.247566370335978,vegetarian,4.054822055474626,0.0,4.717682964288283,1.5,4.66304536379582,10.880728328084103
11,bus,49.163161554963004,26.961825553529547,vegetarian,0.9792040853544296,3.9330529243970402,6.282105353972384,1.5,1.126084698157594,12.841242976527019
75,car,44.15154031880799,12.284971785969265,vegan,3.2593787614691068,9.271823466949677,2.862398426130839,0.5,3.7482855756894726,16.382507468769987
50,bike,31.610205682312774,27.252191387320817,meat-based,3.5461786897323995,0.0,6.349760593245751,2.5,4.078105493192259,12.92786608643801
98,bus,12.844355532452376,20.176396633733564,vegetarian,1.450052276452577,1.02754844259619,4.701100415659921,1.5,1.6675601179204633,8.896208976176574
27,train,15.464602227633945,26.550069301678796,vegan,4.537611421070732,0.7732301113816973,6.18616614729116,0.5,5.218253134231341,12.677649392904199
22,car,19.559793972906938,13.266642094965443,vegetarian,1.977835256212027,4.107556734310457,3.091127608126948,1.5,2.2745105446438307,10.973194887081235
95,bike,44.98771396685909,15.594657820080911,meat-based,0.8055663379875477,0.0,3.6335552720788526,2.5,0.9264012886856798,7.059956560764533
33,train,33.868333446489046,16.969668126602762,meat-based,4.200350702903802,1.6934166723244524,3.9539326734984437,2.5,4.830403308339372,12.977752654162268
41,bike,3.571364398993895,20.573199088781656,vegetarian,3.4382922460234115,0.0,4.793555387686126,1.5,3.954036082926923,10.247591470613049
65,train,12.156293545162907,19.246788337191006,vegetarian,0.8291988911430976,0.6078146772581454,4.484501682565504,1.5,0.9535787248145622,7.545895084638213
95,bike,41.979142544504015,29.4999521046397,vegetarian,3.235204831148221,0.0,6.87348884038105,1.5,3.7204855558204537,12.093974396201503
49,car,11.73209173024154,15.933812994524903,vegetarian,1.4228585554851105,2.4637392633507234,3.712578427724303,1.5,1.636287338807877,9.312605029882903
11,train,20.276254586235947,13.364379136320993,vegan,2.5803298476396144,1.0138127293117973,3.1139003387627917,0.5,2.9673793247855564,7.5950923928601455
59,bus,18.593104143100128,8.758725238415797,vegan,3.460298691959165,1.4874483314480103,2.040782980550881,0.5,3.9793434957530396,8.007574807751931
70,car,18.046106717886982,16.75136629666286,vegan,3.865244142170509,3.789682410756266,3.903068347122446,0.5,4.445030763496085,12.637781521374798
38,bike,8.295311378905772,28.5951054152196,vegan,2.483908412798385,0.0,6.662659561746167,0.5,2.8564946747181423,10.01915423646431
71,car,12.80687433932437,27.521465447732936,meat-based,4.139453578564109,2.6894436112581177,6.412501449321774,2.5,4.760371615348725,16.362316675928618
90,bus,14.452076673822356,15.322470518100266,meat-based,1.6291542182809942,1.1561661339057885,3.570135630717362,2.5,1.8735273510231432,9.099829115646294
22,bus,33.105110072494945,9.18738529946539,vegan,1.2762769087607406,2.648408805799596,2.140660774775436,0.5,1.4677184450748515,6.7567880256498825
84,bike,14.77015557644785,20.17363399915248,vegan,4.497393244187467,0.0,4.700456721802528,0.5,5.172002230815587,10.372458952618114
42,car,22.7771114034498,6.382907939404815,meat-based,1.7962722810136225,4.783193394724458,1.4872175498813218,2.5,2.065713123165666,10.836124067771447
21,bus,29.310734362770383,20.68670086571432,meat-based,4.020482875113533,2.344858749021631,4.820001301711438,2.5,4.623555306380562,14.288415357113632
23,train,2.305641519074007,21.447356417505333,vegetarian,3.2098358932879,0.11528207595370035,4.997234045278743,1.5,3.691311277281085,10.30382739851353
15,bike,12.594974448603729,29.83928138256361,vegetarian,3.899018143861934,0.0,6.952552562137321,1.5,4.483870865441223,12.936423427578543
3,bus,18.441891222801637,24.0121374631979,vegetarian,1.6641052015008593,1.475351297824131,5.594828028925111,1.5,1.913720981725988,10.48390030847523
88,train,12.00761968398117,7.855526050522119,meat-based,4.98492993900536,0.6003809841990586,1.830337569771654,2.5,5.732669429856164,10.663387983826876
39,car,28.85652113391134,9.575654145249691,vegetarian,3.3511239789725105,6.059869438121381,2.2311274158431784,1.5,3.8537925758183866,13.644789429782946
81,train,12.80858543714184,9.939914197634243,vegetarian,0.8791645649516696,0.6404292718570921,2.316000008048779,1.5,1.01103924969442,5.467468529600291
68,bike,45.45784367571499,11.787186699341097,meat-based,0.532157922494799,0.0,2.746414500946476,2.5,0.6119816108690188,5.858396111815495
24,train,10.53141798043721,14.142126554189328,vegetarian,2.3358517934915097,0.5265708990218605,3.2951154871261137,1.5,2.686229562515236,8.00791594866321
34,car,6.370895965603175,29.615729575081183,vegan,4.175322013260148,1.3378881527766668,6.900464990993916,0.5,4.80162031524917,13.539973459019752
18,car,16.612154002154796,19.69805249180455,meat-based,1.1931668316692805,3.488552340452507,4.589646230590461,2.5,1.3721418564196726,11.95034042746264
66,train,45.944162419575925,26.70167136053328,meat-based,3.924945892180514,2.2972081209787962,6.221489427004254,2.5,4.513687776007591,15.532385323990642
7,car,9.697389541719563,7.988458487410661,vegetarian,0.7362907523091806,2.036451803761108,1.861310827566684,1.5,0.8467343651555577,6.24449699648335
40,train,18.001062104471675,15.738826084704344,vegan,1.2584313207829987,0.9000531052235838,3.6671464777361122,0.5,1.4471960189004485,6.514395601860144
39,car,25.890824821434006,5.174423974543009,vegetarian,0.8285048455173072,5.437073212501141,1.2056407860685212,1.5,0.9527805723449032,9.095494570914564
17,bus,31.897107391425077,5.748028501055792,vegan,2.7810460550875824,2.5517685913140062,1.3392906407459997,0.5,3.1982029633507194,7.5892621954107256
85,car,16.489112268446803,15.872670921000186,meat-based,2.492600146417425,3.4627135763738286,3.6983323245930433,2.5,2.866490168380039,12.527536069346912
76,bike,24.73775784676834,6.737566996813147,vegetarian,1.8665165576652438,0.0,1.5698531102574633,1.5,2.14649404131503,5.216347151572494
14,car,30.60992300706832,12.999336675334604,meat-based,3.0526274623854257,6.428083831484347,3.028845445352963,2.5,3.510521581743239,15.46745085858055
14,car,46.45593127683012,23.058717991319615,meat-based,1.2967422742885621,9.755745568134325,5.372681291977471,2.5,1.4912536154318463,19.11968047554364
5,bus,41.4928269485617,5.507512443206048,vegan,4.8748792179706895,3.319426155884936,1.2832503992670092,0.5,5.6061111006662925,10.708787655818238
10,bike,6.964689460258162,26.13617611995813,vegan,1.841806917262298,0.0,6.089729035950245,0.5,2.1180779548516426,8.707806990801888
93,bus,12.396259320295092,22.22358610001115,vegan,1.3775067672387522,0.9917007456236074,5.178095561302598,0.5,1.584132782324565,8.25392908925077
51,car,40.160267060171094,6.081750915639446,vegan,3.6148680633506216,8.43365608263593,1.417047963343991,0.5,4.157098272853214,14.507802318833136
89,bus,14.328046484967162,28.73197058376043,meat-based,4.153339240408771,1.146243718797373,6.69454914601618,2.5,4.776340126470086,15.11713299128364
31,car,9.255644723224101,26.19489648178802,vegetarian,2.665017005601653,1.9436853918770611,6.103410880256609,1.5,3.0647695564419006,12.61186582857557
85,train,44.98323317770059,24.493045096947466,vegetarian,4.12331405111278,2.2491616588850296,5.70687950758876,1.5,4.741811158779697,14.197852325253487
42,train,11.757638129535545,23.136782412504978,meat-based,0.5869127552615772,0.5878819064767773,5.39087030211366,2.5,0.6749496685508137,9.153701877141252
24,bike,14.469673101153607,29.730865916735212,meat-based,4.918841720584046,0.0,6.927291758599305,2.5,5.656667978671653,15.083959737270957
58,bike,25.243033065316567,11.004606493057604,vegan,4.659718613030646,0.0,2.564073312882422,0.5,5.358676404985242,8.422749717867664
13,bus,36.304383299601,18.048057789915458,vegetarian,4.412580477165912,2.90435066396808,4.2051974650503015,1.5,5.074467548740799,13.68401567775918
55,car,15.071374377472022,15.397465089598972,vegetarian,1.4041246399263758,3.1649886192691246,3.5876093658765607,1.5,1.614743335915332,9.867341321061017
100,bus,16.81859396355763,19.95402068688744,vegan,2.3767177744254124,1.3454875170846103,4.6492868200447734,0.5,2.7332254405892242,9.227999777718608
54,car,20.649124285808295,25.793314475600464,meat-based,1.8725292219563574,4.336316100019742,6.009842272814908,2.5,2.153408605249811,14.999566978084463
45,bike,46.08173042594851,9.15325103971086,vegan,4.801182154944137,0.0,2.1327074922526306,0.5,5.521359478185757,8.154066970438388
11,car,31.51322916890964,16.67970581940638,vegetarian,2.1154121927260183,6.617778125471024,3.8863714559216866,1.5,2.432724021634921,14.436873603027632
12,bus,7.346447668019719,27.092731233489996,meat-based,4.643144482143148,0.5877158134415775,6.31260637740317,2.5,5.33961615446462,14.739938345309367
1,car,12.559551893527237,7.972652866075548,vegetarian,1.8166323125074775,2.6375058976407195,1.8576281177956029,1.5,2.0891271593835987,8.084261174819922
68,train,19.179910422461155,14.467587184965264,vegan,0.634980867280478,0.9589955211230579,3.370947814096907,0.5,0.7302279973725496,5.560171332592514
63,bus,10.598264319355106,27.253071354754873,vegetarian,4.029602493314197,0.8478611455484085,6.349965625657886,1.5,4.634042867311327,13.33186963851762
23,bus,15.27219881687041,16.625260820127913,vegan,2.7719227082744724,1.2217759053496329,3.873685771089804,0.5,3.187711114515643,8.78317279095508
35,car,47.97687142997708,17.39844964076471,vegetarian,0.5495277885612322,10.075143000295187,4.053838766298178,1.5,0.631956956845417,16.26093872343878
98,bus,14.508947907812852,27.16025377001541,meat-based,3.2940757563276786,1.1607158326250282,6.328339128413591,2.5,3.78818711977683,13.777242080815448
30,car,11.585116235908401,15.998111467379882,vegetarian,2.6401052465368235,2.4328744095407644,3.7275599718995127,1.5,3.0361210335173467,10.696555414957624
31,car,48.59151177085133,16.161740536641098,vegetarian,2.8289976972764963,10.20421747187878,3.765685545037376,1.5,3.2533473518679705,18.723250368784125
66,bus,28.015124237068907,9.106762097904546,meat-based,1.7415282056825814,2.2412099389655125,2.1218755688117596,2.5,2.0027574365349685,8.865842944312242
94,train,9.604063854754148,29.841313239430338,vegetarian,4.001169854207513,0.48020319273770745,6.953025984787269,1.5,4.6013453323386395,13.534574509863614
75,bus,17.09927342362699,28.703011294809684,meat-based,1.682547063412006,1.3679418738901592,6.687801631690657,2.5,1.9349291229238068,12.490672628504623
8,bus,35.65029697584957,25.468262671900735,vegan,0.9366321780921804,2.8520237580679657,5.934105202552872,0.5,1.0771270048060073,10.363255965426845
8,bus,9.0059565801707,8.308180104844086,vegetarian,1.391276388931357,0.720476526413656,1.935805964428672,1.5,1.5999678472710606,5.7562503381133885
23,bus,39.67179869687622,8.798484571453168,vegan,2.0768209714123724,3.173743895750098,2.050046905148588,0.5,2.388344117124228,8.112134918022914
78,bike,10.836762170369479,29.27360117572776,meat-based,0.7683114862460689,0.0,6.820749073944568,2.5,0.8835582091829792,10.204307283127548
43,train,46.06588717850767,25.066618128766557,vegetarian,2.7923829473087065,2.303294358925384,5.840522024002608,1.5,3.2112403894050123,12.855056772333004
94,train,41.30346461848584,11.325514283092495,meat-based,1.1971438647677142,2.0651732309242923,2.6388448279605514,2.5,1.376715444482871,8.580733503367714
6,train,43.681971099216646,28.0388308761953,vegetarian,1.4383414262695167,2.1840985549608325,6.533047594153505,1.5,1.654092640209944,11.871238789324282
69,car,6.984129061955963,5.462096108435442,vegetarian,2.4949520579577698,1.4666671030107523,1.272668393265458,1.5,2.869194866651435,7.108530362927645
74,bike,21.170519679898483,7.363871556509844,vegan,2.0796063334243255,0.0,1.7157820726667938,0.5,2.391547283437974,4.607329356104768
15,car,43.05429980446205,26.4527393745243,meat-based,2.6838838373499234,9.041402958937029,6.163488274264162,2.5,3.0864664129524115,20.791357646153603
70,car,24.513815558138365,27.461472628157615,vegetarian,1.8482062807116837,5.147901267209057,6.398523122360725,1.5,2.125437222818436,15.171861612388218
91,car,41.93447496805488,25.92408938258017,vegetarian,0.9394246612551209,8.806239743291524,6.0403128261411805,1.5,1.080338360443389,17.42689092987609
7,car,15.159267912867488,27.884606959172093,vegetarian,3.8364382885136132,3.1834462617021724,6.497113421487098,1.5,4.411904031790655,15.592463714979926
14,bike,40.54813598968532,11.552532013072163,vegetarian,4.0674304601517814,0.0,2.691739959045814,1.5,4.677545029174548,8.869284988220361
15,car,29.805679909155863,17.215521092672912,vegan,1.1682253085388465,6.259192780922731,4.011216414592789,0.5,1.3434591048196733,12.113868300335193
58,train,39.26842502437485,22.209438126017027,meat-based,1.9586179025504789,1.9634212512187426,5.174799083361967,2.5,2.2524105879330505,11.890630922513761
15,bus,19.58312751465692,22.4223933507508,vegetarian,4.7470522117674525,1.5666502011725536,5.224417650724936,1.5,5.45911004353257,13.75017789543006
72,bus,32.816196133397796,11.211394730262203,vegetarian,3.9785946915488273,2.6252956906718237,2.6122549721510935,1.5,4.575383895281151,11.312934558104068
38,bus,49.37594738258685,24.090562324069744,vegetarian,4.0926437994443345,3.9500757906069484,5.613101021508251,1.5,4.706540369360984,15.769717181476182
10,bus,18.846871735625317,22.777825632147398,vegetarian,4.926978198788449,1.5077497388500254,5.3072333722903435,1.5,5.666024928606716,13.981008039747085
28,train,39.74698707330939,14.761036100750935,vegetarian,2.4067288695373823,1.9873493536654696,3.439321411474968,1.5,2.7677381999679893,9.694408965108426
88,car,5.883385546991567,11.043508682738857,meat-based,1.4745735895166892,1.235510964868229,2.5731375230781537,2.5,1.6957596279441924,8.004408115890575
32,car,15.187252751341521,28.601279752298122,vegetarian,3.769615856831772,3.189323077781719,6.664098182285463,1.5,4.335058235356538,15.68847949542372
12,bus,27.55673659020122,18.336787991180987,meat-based,3.8010875781741515,2.2045389272160976,4.2724716019451705,2.5,4.371250714900274,13.348261244061542
45,car,22.109858195671467,19.16369900362758,meat-based,3.540737685321203,4.643070221091008,4.465141867845227,2.5,4.071848338119383,15.680060427055619
37,bike,9.772868825894234,18.83675847916727,meat-based,4.917122764306537,0.0,4.388964725645974,2.5,5.654691178952517,12.543655904598491
37,car,17.640992483868764,24.97255633605529,meat-based,0.6686793685541533,3.7046084216124404,5.818605626300883,2.5,0.7689812738372763,12.7921953217506
85,train,12.220586852552191,29.57745336772843,vegetarian,3.1519738748585198,0.6110293426276097,6.891546634680725,1.5,3.6247699560872975,12.627345933395631
60,train,46.3550660833301,21.68195175148922,meat-based,0.7012006523140444,2.317753304166505,5.051894758096989,2.5,0.806380750161151,10.676028812424645
70,bike,39.0366872662838,20.863265245933405,meat-based,3.502431967914754,0.0,4.861140802302484,2.5,4.027796763101967,11.38893756540445
36,train,10.494476608560822,23.136630901486537,vegetarian,4.1403889886285405,0.5247238304280412,5.390835000046364,1.5,4.761447336922822,12.177006167397227
19,car,26.404564592045602,23.923279727190796,vegetarian,4.647620218088992,5.544958564329576,5.574124176435456,1.5,5.34476325080234,17.96384599156737
44,car,2.6218778919490187,6.854567880145005,vegetarian,1.3171471437744595,0.5505943573092938,1.5971143160737864,1.5,1.5147192153406284,5.162427888723709
35,bus,10.762177902893315,10.614713348373048,meat-based,3.55003916503418,0.8609742322314652,2.4732282101709204,2.5,4.082545039789307,9.916747482191692
12,car,37.473485667794066,8.210209578969733,vegan,2.1216467151771363,7.8694319902367535,1.9129788318999479,0.5,2.4398937224537067,12.722304544590408
45,bus,36.75157781273749,15.448104681818613,vegetarian,1.98158102824741,2.9401262250189992,3.599408390863737,1.5,2.2788181824845215,10.318352798367258
4,car,28.363488783770133,28.21577292316191,vegetarian,1.1700151362254239,5.956332644591728,6.574275091096726,1.5,1.3455174066592372,15.376125142347691
67,bike,14.25107227849794,18.34030465445499,vegetarian,3.4604078735497166,0.0,4.273290984488013,1.5,3.979469054582174,9.752760039070187
75,car,13.080260459354308,22.707454747411973,vegan,2.102090460925178,2.7468546964644047,5.29083695614699,0.5,2.4174040300639548,10.95509568267535
91,bus,14.685162685599993,14.676043093358002,vegetarian,4.185475153419418,1.1748130148479994,3.419518040752415,1.5,4.813296426432331,10.907627482032744
48,bus,37.82037339657821,7.127230688244847,vegetarian,0.5559592076478965,3.025629871726257,1.6606447503610493,1.5,0.6393530887950809,6.825627710882387
99,bike,3.298573809009517,12.363026907835307,vegetarian,1.5869925662283786,0.0,2.8805852695256267,1.5,1.8250414511626352,6.205626720688262
92,train,24.366684986104936,6.002427353313848,meat-based,4.223580487857932,1.218334249305247,1.3985655733221267,2.5,4.857117561036621,9.974017383663995
10,train,25.081531512682847,5.794602158108288,meat-based,1.1551158258395815,1.2540765756341425,1.350142302839231,2.5,1.3283831997155187,6.432602078188892
10,train,28.00757197840323,11.819523128987672,vegetarian,2.314674908490931,1.4003785989201616,2.753948889054128,1.5,2.6618761447645705,8.31620363273886
21,train,17.239022583192867,11.658912267015832,vegan,0.6009321196615065,0.8619511291596433,2.716526558214689,0.5,0.6910719376107324,4.769549624985065
63,car,44.88447368757278,27.986355268818137,meat-based,3.202145195668605,9.425739474390284,6.5208207776346265,2.5,3.6824669750188956,22.129027227043807
93,car,36.362169273974594,19.06541007359128,vegan,1.677463690933204,7.6360555475346645,4.442240547146769,0.5,1.9290832445731843,14.50737933925462
40,car,20.1964715409581,27.823162011806726,vegetarian,1.8505711041495867,4.241259023601201,6.4827967487509675,1.5,2.1281567697720245,14.352212542124194
67,train,12.952202711024439,18.474691401899207,vegetarian,2.698518840675219,0.647610135551222,4.3046030966425155,1.5,3.103296666776502,9.55550989897024
65,train,28.86235694620834,12.492700157089864,meat-based,0.6911120856992248,1.4431178473104171,2.9107991366019386,2.5,0.7947788985541084,7.648695882466464
40,bus,24.359094741702396,16.916445167982022,vegan,4.596713048113703,1.9487275793361918,3.9415317241398116,0.5,5.286220005330757,11.676479308806762
83,train,10.502391463493908,19.998000609611687,vegan,3.5225621213007487,0.5251195731746954,4.659534142039523,0.5,4.050946439495861,9.73560015471008
68,bus,19.068428910963636,14.571376712418452,vegetarian,2.152434084276032,1.525474312877091,3.3951307739934995,1.5,2.4752991969174363,8.895904283788028
63,bike,13.646481965646503,12.182434490284773,meat-based,4.650582277456373,0.0,2.838507236236352,2.5,5.348169619074829,10.68667685531118
39,train,3.30333850806778,19.4149403703938,vegan,1.57948166249585,0.165166925403389,4.523681106301756,0.5,1.8164039118702275,7.005251943575372
2,bus,16.698377724221196,21.610932889303353,vegetarian,2.1402603911749387,1.3358702179376958,5.0353473632076815,1.5,2.4612994498511793,10.332517030996556
29,bus,48.29951373010793,19.59645631009264,vegetarian,2.9037468834613622,3.8639610984086348,4.565974320251586,1.5,3.3393089159805665,13.269244334640788
60,train,14.273574425808327,21.146775975764204,meat-based,2.6747139822606463,0.7136787212904164,4.927198802353059,2.5,3.075921079599743,11.216798603243218
82,car,35.253582595013185,16.402293424848814,vegetarian,4.031093461131332,7.403252344952769,3.821734367989774,1.5,4.635757480301031,17.360744193243573
1,bus,46.113971758096135,10.376039921572017,vegetarian,2.2700654398174707,3.6891177406476907,2.4176173017262803,1.5,2.610575255790091,10.217310298164062
23,bike,42.660189521798536,27.006737338317244,meat-based,4.634550826956251,0.0,6.292569799827918,2.5,5.329733450999688,14.122303250827606
65,bike,10.414610581791859,27.356481028360914,vegan,1.8065073466044848,0.0,6.3740600796080935,0.5,2.0774834485951574,8.951543528203251
68,bike,26.89243538030154,29.21719757158913,vegetarian,2.6274958346347237,0.0,6.8076070341802675,1.5,3.021620209829932,11.3292272440102
75,bike,10.93400788984944,15.285435385243277,vegan,1.0861451143920144,0.0,3.5615064447616835,0.5,1.2490668815508166,5.3105733263124995
91,car,33.010371073865215,20.13259427832878,meat-based,1.039808170094437,6.932177925511695,4.690894466850606,2.5,1.1957793956086025,15.318851787970903
97,car,29.940950694905915,8.437717526022194,meat-based,3.977768847720847,6.287599645930242,1.9659881835631714,2.5,4.574434174878974,15.328022004372388
59,train,28.866526651206318,10.893796245040905,meat-based,2.460989455323977,1.443326332560316,2.538254525094531,2.5,2.830137873622573,9.31171873127742
88,train,3.9999667474540765,6.495682280458246,vegetarian,1.0855545101275546,0.19999833737270384,1.5134939713467714,1.5,1.2483876866466876,4.4618799953661625
44,train,31.42092858298811,27.123731750351958,vegetarian,4.776081076112317,1.5710464291494057,6.319829497832006,1.5,5.492493237529164,14.883369164510576
80,bike,41.385212308324,5.816769103662832,vegetarian,4.765792709901809,0.0,1.35530720115344,1.5,5.48066161638708,8.33596881754052
7,bike,41.48439592378958,24.141620428608412,vegetarian,2.1596265183872116,0.0,5.62499755986576,1.5,2.483570496145293,9.608568056011054
29,bus,14.751102847426706,7.232445545770068,vegan,2.3578178703536214,1.1800882277941365,1.6851598121644258,0.5,2.7114905509066642,6.076738590865226
23,bike,12.610214121564251,12.138257990142899,meat-based,1.79171762246336,0.0,2.8282141117032955,2.5,2.060475265832864,7.38868937753616
7,train,28.36635485261195,6.551878351167751,vegan,4.415246383116291,1.4183177426305975,1.526587655822086,0.5,5.077533340583734,8.522438739036417
28,bike,37.60003511858613,6.188789007961133,meat-based,0.5573984047705178,0.0,1.441987838854944,2.5,0.6410081654860954,4.582996004341039
81,bus,10.316972843668509,28.71268035415192,vegetarian,1.904130489828257,0.8253578274934807,6.690054522517398,1.5,2.1897500633024953,11.205162413313374
52,train,32.4229636394936,18.967490044976948,meat-based,2.394537360137363,1.6211481819746802,4.419425180479629,2.5,2.7537179641579677,11.294291326612278
21,train,26.076950500656043,22.739197323351963,vegan,1.7995338028693761,1.3038475250328023,5.298232976341008,0.5,2.0694638732997825,9.171544374673593
10,bus,12.20949668785791,21.304316730907818,vegan,1.6654032421365272,0.9767597350286329,4.963905798301522,0.5,1.915213728457006,8.35587926178716
64,car,30.21818567720596,15.930672252323495,vegan,2.4952572519898366,6.3458189922132515,3.7118466347913746,0.5,2.869545839788312,13.427211466792938
50,bike,27.409824261584994,21.865315165806912,vegan,2.254171672283163,0.0,5.094618433633011,0.5,2.592297423125637,8.186915856758649
96,train,39.706141826614385,12.352916791703079,vegan,0.9590036768667725,1.9853070913307194,2.8782296124668174,0.5,1.1028542283967881,6.466390932194325
62,train,36.34055018314129,18.10177492834221,vegan,3.58317152334038,1.8170275091570645,4.217713558303735,0.5,4.1206472518414365,10.655388319302237
19,car,35.490403861955166,27.45731370987733,vegetarian,4.783233718544443,7.452984811010585,6.397554094401418,1.5,5.500718776326108,20.85125768173811
8,bike,38.98838833802631,8.64337393451313,vegan,2.6790351726990647,0.0,2.0139061267415594,0.5,3.080890448603924,5.594796575345484
15,train,27.529445068034182,15.658375855028673,vegetarian,2.5508794940277495,1.376472253401709,3.648401574221681,1.5,2.9335114181319115,9.458385245755302
98,car,48.8174892725822,21.285160414367063,vegetarian,4.5409018452973475,10.251672747242262,4.959442376547526,1.5,5.222037122091949,21.933152245881736
27,car,43.97657529086552,16.160503145728867,vegan,4.747352447484326,9.235080811081758,3.765397232954826,0.5,5.459455314606974,18.959933358643557
93,train,12.455918749143818,7.604186736089803,vegan,4.3185580584366825,0.622795937457191,1.771775509508924,0.5,4.966341767202184,7.860913214168299
17,car,4.492302370507634,14.520660054539013,meat-based,2.1985702163025715,0.9433834978066031,3.38331379270759,2.5,2.528355748747957,9.35505303926215
78,bus,37.53330464981641,27.572964862371595,vegan,3.6071028600078607,3.0026643719853126,6.424500812932582,0.5,4.14816828900904,14.075333473926936
30,car,4.880563675853667,11.847443097854436,vegan,2.1255189323854156,1.02491837192927,2.7604542418000837,0.5,2.4443467722432275,6.729719385972581
72,bike,32.54423696121925,14.751704994720578,vegan,4.874844783201686,0.0,3.4371472637698948,0.5,5.606071500681939,9.543218764451833
60,car,7.795170973367761,12.110120363245713,vegetarian,4.352138885507158,1.6369859044072297,2.8216580446362514,1.5,5.0049597183332315,10.963603667376713
76,bike,36.16173099112222,16.548789569807873,vegetarian,2.906573372591155,0.0,3.8558679697652347,1.5,3.342559378479828,8.698427348245064
76,car,15.043254160459863,24.407861782441206,meat-based,4.589209974392493,3.1590833736965713,5.687031795308801,2.5,5.277591470551367,16.62370663955674
84,train,44.32886345784821,23.079524157495364,vegan,3.535533910341592,2.2164431728924106,5.37752912869642,0.5,4.065863996892831,12.159836298481661
65,bus,20.556512083824924,18.660772468924556,vegetarian,4.5785645950242335,1.644520966705994,4.347959985259422,1.5,5.265349284277868,12.757830236243283
61,car,10.863728696630416,28.096458922186876,vegetarian,2.313499749020612,2.2813830262923873,6.546474928869543,1.5,2.6605247113737036,12.988382666535633
48,bus,9.24004611964986,6.498668103104042,vegetarian,3.7718295714899868,0.7392036895719888,1.5141896680232418,1.5,4.337604007213485,8.090997364808715
50,bike,45.66482479585615,14.720606422681008,vegetarian,4.495671766834176,0.0,3.429901296484675,1.5,5.170022531859303,10.099923828343979
4,bike,25.963000408217685,12.019239405442754,meat-based,3.9053774069973155,0.0,2.800482781468162,2.5,4.491184018046913,9.791666799515074
60,train,35.972975286729714,8.37481067474697,meat-based,4.415595767968431,1.7986487643364857,1.951330887216044,2.5,5.077935133163695,11.327914784716224
30,bus,20.089184477255625,22.800414293659486,vegan,2.5053822339273872,1.60713475818045,5.312496530422661,0.5,2.8811895690164953,10.300820857619605
13,bus,22.259744593901907,5.106514589640924,meat-based,3.830132282905994,1.7807795675121525,1.1898178993863355,2.5,4.404652125341893,9.87524959224038
